Series Name,Location,Parameter,Timestamp,Value,Offset
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 14:31,11.7713,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 14:31,10.8735,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 14:31,10.0206,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 14:05,2.2252,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 14:05,11.1021,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 14:05,10.8524,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 14:05,10.0384,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 14:00,2.2321,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 14:00,16.0693,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 14:00,11.0596,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 14:00,9.8011,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 13:00,2.8328,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 13:00,28.7602,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 13:00,11.0763,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 13:00,9.0813,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 12:00,3.3558,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 12:00,30.8606,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 12:00,11.0384,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 12:00,9.0558,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 11:00,3.6199,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 11:00,31.0633,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 11:00,10.9907,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 11:00,8.9987,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 10:00,3.7108,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 10:00,30.9612,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 10:00,10.9688,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 10:00,9.0416,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 09:00,3.4649,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 09:00,31.1535,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 09:00,10.9698,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 09:00,8.9797,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 08:00,3.2798,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 08:00,30.8944,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 08:00,10.9643,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 08:00,8.9126,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 07:00,2.833,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 07:00,30.58,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 07:00,11.0012,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 07:00,8.8422,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 06:00,2.5162,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 06:00,29.7926,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 06:00,11.1447,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 06:00,8.8865,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 05:00,2.3496,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 05:00,27.8587,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 05:00,11.1544,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 05:00,8.9522,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 04:00,2.2225,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 04:00,27.5668,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 04:00,11.1482,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 04:00,8.9228,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 03:00,2.4001,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 03:00,27.8749,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 03:00,11.1478,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 03:00,8.941,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 02:00,2.6316,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 02:00,29.5806,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 02:00,11.1793,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 02:00,8.9507,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 01:00,2.8956,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 01:00,30.8173,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 01:00,11.1657,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 01:00,8.9434,0
"Depth","FS-Bottom","Depth-sensor",2025-02-27 00:00,3.101,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-27 00:00,31.124,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-27 00:00,11.1587,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-27 00:00,9.0226,0
"Depth","FS-Bottom","Depth-sensor",2025-02-26 23:00,3.1852,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-26 23:00,30.5607,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-26 23:00,11.1633,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-26 23:00,9.092,0
"Depth","FS-Bottom","Depth-sensor",2025-02-26 22:00,3.1032,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-26 22:00,30.6785,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-26 22:00,11.1636,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-26 22:00,9.1,0
"Depth","FS-Bottom","Depth-sensor",2025-02-26 21:00,2.8266,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-26 21:00,30.7722,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-26 21:00,11.161,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-26 21:00,9.1297,0
"Depth","FS-Bottom","Depth-sensor",2025-02-26 20:00,2.4363,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-26 20:00,29.8232,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-26 20:00,11.2602,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-26 20:00,9.2091,0
"Depth","FS-Bottom","Depth-sensor",2025-02-26 19:00,1.9824,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-26 19:00,27.2068,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-26 19:00,11.2497,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-26 19:00,9.052,0
"Depth","FS-Bottom","Depth-sensor",2025-02-26 18:00,1.6071,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-26 18:00,16.1415,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-26 18:00,11.3601,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-26 18:00,9.5259,0
"Depth","FS-Bottom","Depth-sensor",2025-02-26 17:00,1.4148,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-26 17:00,8.4623,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-26 17:00,11.332,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-26 17:00,10.0878,0
"Depth","FS-Bottom","Depth-sensor",2025-02-26 16:00,1.3484,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-26 16:00,5.2617,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-26 16:00,11.2661,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-26 16:00,10.295,0
"Depth","FS-Bottom","Depth-sensor",2025-02-26 15:00,1.5508,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-26 15:00,8.7644,0
