Series Name,Location,Parameter,Timestamp,Value,Offset
"Surface pH","FS-Surface","pH-sensor",2024-09-24 08:00,8.1502,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 07:00,3.1413,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 07:00,29.9257,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 07:00,14.4639,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 07:00,8.3973,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 07:00,1.253,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 07:00,8.1283,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 06:00,3.1621,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 06:00,29.723,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 06:00,14.2588,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 06:00,8.1687,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 06:00,1.0422,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 06:00,8.1128,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 05:00,3.079,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 05:00,29.4634,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 05:00,14.143,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 05:00,8.0984,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 05:00,0.9557,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 05:00,8.0999,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 04:00,2.886,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 04:00,29.2396,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 04:00,14.2393,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 04:00,8.143,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 04:00,1.1723,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 04:00,8.0818,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 03:00,2.615,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 03:00,29.144,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 03:00,14.2755,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 03:00,8.2467,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 03:00,0.9604,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 03:00,8.0892,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 02:00,2.3119,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 02:00,28.878,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 02:00,14.2937,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 02:00,8.1647,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 02:00,1.225,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 02:00,8.0699,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 01:00,2.0472,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 01:00,27.7011,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 01:00,14.2391,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 01:00,8.0924,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 01:00,0.9397,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 01:00,8.0174,0
"Depth","FS-Bottom","Depth-sensor",2024-09-24 00:00,1.8555,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-24 00:00,27.3805,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-24 00:00,14.2598,0
"Surface DO","FS-Surface","DO-sensor",2024-09-24 00:00,8.1279,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-24 00:00,1.0215,0
"Surface pH","FS-Surface","pH-sensor",2024-09-24 00:00,8.0221,0
"Depth","FS-Bottom","Depth-sensor",2024-09-23 23:00,1.773,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-23 23:00,27.9939,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-23 23:00,14.3733,0
"Surface DO","FS-Surface","DO-sensor",2024-09-23 23:00,8.333,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-23 23:00,1.1453,0
"Surface pH","FS-Surface","pH-sensor",2024-09-23 23:00,8.0621,0
"Depth","FS-Bottom","Depth-sensor",2024-09-23 22:00,1.8462,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-23 22:00,28.8416,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-23 22:00,14.5257,0
"Surface DO","FS-Surface","DO-sensor",2024-09-23 22:00,8.578,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-23 22:00,1.0725,0
"Surface pH","FS-Surface","pH-sensor",2024-09-23 22:00,8.1007,0
"Depth","FS-Bottom","Depth-sensor",2024-09-23 21:00,2.0855,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-09-23 21:00,29.444,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-09-23 21:00,14.6965,0
"Surface DO","FS-Surface","DO-sensor",2024-09-23 21:00,8.8622,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-09-23 21:00,1.0797,0
"Surface pH","FS-Surface","pH-sensor",2024-09-23 21:00,8.1502,0
