Series Name,Location,Parameter,Timestamp,Value,Offset
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-30 19:00,14.405,0
"Surface DO","FS-Surface","DO-sensor",2024-07-30 19:00,11.4135,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-30 19:00,1.8713,0
"Surface pH","FS-Surface","pH-sensor",2024-07-30 19:00,8.1788,0
"Depth","FS-Bottom","Depth-sensor",2024-07-30 18:00,3.5408,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-30 18:00,30.7104,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-30 18:00,14.0906,0
"Surface DO","FS-Surface","DO-sensor",2024-07-30 18:00,10.945,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-30 18:00,2.0757,0
"Surface pH","FS-Surface","pH-sensor",2024-07-30 18:00,8.1411,0
"Depth","FS-Bottom","Depth-sensor",2024-07-30 17:00,3.3099,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-30 17:00,30.5902,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-30 17:00,14.0096,0
"Surface DO","FS-Surface","DO-sensor",2024-07-30 17:00,10.7261,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-30 17:00,1.1762,0
"Surface pH","FS-Surface","pH-sensor",2024-07-30 17:00,8.1255,0
"Depth","FS-Bottom","Depth-sensor",2024-07-30 16:00,3.0521,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-30 16:00,30.3252,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-30 16:00,14.0529,0
"Surface DO","FS-Surface","DO-sensor",2024-07-30 16:00,10.4092,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-30 16:00,7.12,0
"Surface pH","FS-Surface","pH-sensor",2024-07-30 16:00,8.0937,0
"Depth","FS-Bottom","Depth-sensor",2024-07-30 15:00,2.8501,-6.46
"Depth","FS-Bottom","Depth-sensor",2024-07-30 14:00,2.7384,-6.46
