Series Name,Location,Parameter,Timestamp,Value,Offset
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 23:00,82.4981,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 22:00,14.7447,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 22:00,82.5396,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 21:00,14.737,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 21:00,82.5846,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 20:00,14.7268,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 20:00,82.6282,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 19:00,14.713,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 19:00,82.6696,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 18:00,14.7041,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 18:00,82.7003,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 17:00,14.6986,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 17:00,82.7568,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 16:00,14.6894,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 16:00,82.7996,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 15:00,14.6802,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 15:00,82.8304,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 14:00,14.6692,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 14:00,82.8711,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 13:00,14.6538,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 13:00,82.9311,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 12:00,14.6493,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 12:00,82.9632,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 11:00,14.6401,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 11:00,83.0047,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 10:00,14.6214,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 10:00,83.0461,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 09:00,14.6125,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 09:00,83.0911,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 08:00,14.6135,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 08:00,83.1347,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 07:00,14.593,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 07:00,83.1776,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 06:00,14.5826,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 06:00,83.2097,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 05:00,14.5955,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 05:00,83.2633,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 04:00,14.6183,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 04:00,83.3105,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 03:00,14.6405,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 03:00,83.3412,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 02:00,14.656,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 02:00,83.3855,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 01:00,14.6711,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 01:00,83.4405,0
"Baro","VuLink-1","Baro-sensor",2025-03-14 00:00,14.6866,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-14 00:00,83.4798,0
"Baro","VuLink-1","Baro-sensor",2025-03-13 23:00,14.6883,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-13 23:00,83.5234,0
"Baro","VuLink-1","Baro-sensor",2025-03-13 22:00,14.6959,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-13 22:00,83.5677,0
"Baro","VuLink-1","Baro-sensor",2025-03-13 21:00,14.7014,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-13 21:00,83.6113,0
"Baro","VuLink-1","Baro-sensor",2025-03-13 20:00,14.7094,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-13 20:00,83.6577,0
"Baro","VuLink-1","Baro-sensor",2025-03-13 19:00,14.7132,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-13 19:00,83.6977,0
"Baro","VuLink-1","Baro-sensor",2025-03-13 18:00,14.7125,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-13 18:00,83.7291,0
"Baro","VuLink-1","Baro-sensor",2025-03-13 17:00,14.7174,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-13 17:00,83.7849,0
"Baro","VuLink-1","Baro-sensor",2025-03-13 16:00,14.7187,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-13 16:00,83.8392,0
"Baro","VuLink-1","Baro-sensor",2025-03-13 15:00,14.7213,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-13 15:00,83.867,0
